,track_id, year, month, day, hour, i, j, lon, lat, slp, zs, wind10
147486,6002,2020,9,1,6,577,272,144.25,22.0,100061.3,5.282795,14.29252
147487,6002,2020,9,1,12,575,278,143.75,20.5,100075.0,6.212669,16.71327
147488,6002,2020,9,1,18,573,278,143.25,20.5,99615.75,-34.60236,18.73866
147489,6002,2020,9,2,0,569,281,142.25,19.75,99852.56,-13.34615,21.16752
147490,6002,2020,9,2,6,565,282,141.25,19.5,99333.62,-58.15295,22.46916
147491,6002,2020,9,2,12,563,281,140.75,19.75,99143.19,-74.83674,26.45972
147492,6002,2020,9,2,18,558,281,139.5,19.75,98501.44,-130.3393,24.07742
147493,6002,2020,9,3,0,554,279,138.5,20.25,98327.81,-149.9558,27.12202
147494,6002,2020,9,3,6,550,278,137.5,20.5,97717.75,-201.8358,25.61529
147495,6002,2020,9,3,12,547,277,136.75,20.75,97332.5,-236.5972,30.86167
147496,6002,2020,9,3,18,544,275,136.0,21.25,96650.19,-293.0782,30.20638
147497,6002,2020,9,4,0,541,273,135.25,21.75,96464.69,-314.7024,34.0276
147498,6002,2020,9,4,6,537,271,134.25,22.25,96102.19,-347.184,31.1494
147499,6002,2020,9,4,12,534,268,133.5,23.0,96012.62,-353.391,33.48912
147500,6002,2020,9,4,18,529,267,132.25,23.25,95813.88,-372.9623,32.95559
147501,6002,2020,9,5,0,528,265,132.0,23.75,95480.25,-397.7699,32.90429
147502,6002,2020,9,5,6,526,261,131.5,24.75,95212.12,-432.1224,32.41552
147503,6002,2020,9,5,12,523,259,130.75,25.25,95111.31,-437.484,31.73382
147504,6002,2020,9,5,18,523,254,130.75,26.5,95007.25,-447.7574,32.91756
147505,6002,2020,9,6,0,522,249,130.5,27.75,95535.0,-398.9874,32.69157
147506,6002,2020,9,6,6,520,242,130.0,29.5,95640.62,-386.4862,28.43698
147507,6002,2020,9,6,12,517,236,129.25,31.0,95788.44,-374.2888,26.98783
147508,6002,2020,9,6,18,515,229,128.75,32.75,96285.38,-328.4893,24.59364
147509,6002,2020,9,7,0,516,219,129.0,35.25,96942.44,-265.754,27.37018
147510,6002,2020,9,7,6,516,207,129.0,38.25,97322.12,-235.2685,24.87743
147511,6002,2020,9,7,12,515,201,128.75,39.75,98044.88,-168.9957,18.85173
147512,6002,2020,9,7,18,520,194,130.0,41.5,98791.44,-103.9289,16.09524
147513,6002,2020,9,8,0,516,183,129.0,44.25,99070.94,-79.16462,8.127368
147514,6002,2020,9,8,6,512,177,128.0,45.75,98959.69,-89.13554,10.55267
147515,6002,2020,9,8,12,507,177,126.75,45.75,99123.5,-74.92339,11.04123
147516,6002,2020,9,8,18,506,178,126.5,45.5,99334.62,-56.83387,9.698381
147517,6002,2020,9,9,0,507,179,126.75,45.25,99725.69,-23.36428,8.073935
147518,6003,2020,9,6,0,1288,294,322.0,16.5,101070.5,94.02992,10.7933
147519,6003,2020,9,6,6,1283,295,320.75,16.25,100788.1,69.15854,9.581885
147520,6003,2020,9,6,12,1282,293,320.5,16.75,100815.9,71.53175,12.15625
147521,6003,2020,9,6,18,1279,292,319.75,17.0,100622.1,54.79302,13.68714
147522,6003,2020,9,7,0,1274,291,318.5,17.25,100625.2,54.82447,14.56643
147523,6003,2020,9,7,6,1269,292,317.25,17.0,100288.4,25.60047,14.69706
147524,6003,2020,9,7,12,1270,291,317.5,17.25,100381.9,33.73112,15.20647
147525,6003,2020,9,7,18,1269,293,317.25,16.75,100142.2,12.68675,12.87266
147526,6003,2020,9,8,0,1271,291,317.75,17.25,100284.9,25.07849,13.38919
147527,6003,2020,9,8,6,1268,288,317.0,18.0,99914.44,-7.942882,14.81917
147528,6003,2020,9,8,12,1268,287,317.0,18.25,100156.2,13.44306,16.29892
147529,6003,2020,9,8,18,1264,284,316.0,19.0,99871.12,-11.77781,18.97591
147530,6003,2020,9,9,0,1262,283,315.5,19.25,100162.2,14.84927,17.93776
147531,6003,2020,9,9,6,1259,282,314.75,19.5,99943.25,-4.92293,18.92274
147532,6003,2020,9,9,12,1256,280,314.0,20.0,100039.6,2.618501,20.41226
147533,6003,2020,9,9,18,1252,278,313.0,20.5,99937.81,-5.925474,21.00716
147534,6003,2020,9,10,0,1249,277,312.25,20.75,100156.3,13.53649,19.69945
147535,6003,2020,9,10,6,1246,275,311.5,21.25,100049.7,4.000621,21.12552
147536,6003,2020,9,10,12,1243,273,310.75,21.75,100309.7,27.40149,20.37572
147537,6003,2020,9,10,18,1239,272,309.75,22.0,99779.62,-20.63025,22.5562
147538,6003,2020,9,11,0,1238,272,309.5,22.0,100074.1,5.604533,19.86885
147539,6003,2020,9,11,6,1234,269,308.5,22.75,99799.81,-18.20169,21.76956
147540,6003,2020,9,11,12,1229,266,307.25,23.5,99997.75,-0.5821547,20.19739
147541,6003,2020,9,11,18,1226,264,306.5,24.0,99623.75,-33.28635,19.49594
147542,6003,2020,9,12,0,1224,260,306.0,25.0,100066.0,5.569492,17.5484
147543,6003,2020,9,12,6,1218,254,304.5,26.5,99781.62,-18.60712,19.77001
147544,6003,2020,9,12,12,1213,250,303.25,27.5,99782.81,-19.28119,20.00143
147545,6003,2020,9,12,18,1207,247,301.75,28.25,99690.0,-27.03356,19.45861
147546,6003,2020,9,13,0,1203,246,300.75,28.5,99021.0,-84.82973,23.67523
147547,6003,2020,9,13,6,1199,243,299.75,29.25,99008.0,-88.423,22.34696
147548,6003,2020,9,13,12,1194,241,298.5,29.75,98834.94,-103.8039,22.18872
147549,6003,2020,9,13,18,1190,239,297.5,30.25,98617.0,-119.3779,22.97417
147550,6003,2020,9,14,0,1185,237,296.25,30.75,98410.88,-138.855,25.55935
147551,6003,2020,9,14,6,1182,233,295.5,31.75,98275.25,-156.8951,24.22507
147552,6003,2020,9,14,12,1180,228,295.0,33.0,97715.25,-199.0451,28.187
147553,6003,2020,9,14,18,1181,224,295.25,34.0,97376.62,-236.0096,29.76705
147554,6003,2020,9,15,0,1186,220,296.5,35.0,97070.88,-259.0764,32.57697
147555,6003,2020,9,15,6,1192,215,298.0,36.25,96755.44,-287.9352,29.00341
147556,6003,2020,9,15,12,1202,211,300.5,37.25,96831.44,-279.8663,31.59789
147557,6003,2020,9,15,18,1212,205,303.0,38.75,96383.62,-325.36,32.25613
147558,6003,2020,9,16,0,1223,201,305.75,39.75,96514.31,-310.163,31.75792
147559,6003,2020,9,16,6,1236,196,309.0,41.0,96619.81,-303.7076,36.78343
147560,6003,2020,9,16,12,1252,189,313.0,42.75,97373.0,-231.8867,31.68957
147561,6003,2020,9,16,18,1266,183,316.5,44.25,97759.0,-192.3189,32.9778
147562,6003,2020,9,17,0,1284,177,321.0,45.75,98502.56,-129.0337,30.29316
147563,6003,2020,9,17,6,1294,172,323.5,47.0,98350.19,-143.2865,26.85743
147564,6003,2020,9,17,12,1302,172,325.5,47.0,98385.5,-140.406,25.09635
147565,6003,2020,9,17,18,1309,173,327.25,46.75,98783.94,-104.1105,22.72414
147566,6003,2020,9,18,0,1312,176,328.0,46.0,99227.88,-67.34837,20.79239
147567,6003,2020,9,18,6,1314,181,328.5,44.75,99599.56,-34.30452,21.8095
147568,6003,2020,9,18,12,1314,189,328.5,42.75,100141.2,11.92183,20.51283
147569,6003,2020,9,18,18,1315,196,328.75,41.0,100381.4,32.36374,17.63109
147570,6004,2020,9,7,0,1365,301,341.25,14.75,100515.9,45.54823,10.2236
147571,6004,2020,9,7,6,1362,297,340.5,15.75,100244.6,21.523,12.18703
147572,6004,2020,9,7,12,1355,296,338.75,16.0,100410.1,36.1139,11.96533
147573,6004,2020,9,7,18,1350,296,337.5,16.0,100158.9,13.83354,12.15933
147574,6004,2020,9,8,0,1347,295,336.75,16.25,100449.2,39.73191,12.39725
147575,6004,2020,9,8,6,1343,293,335.75,16.75,100236.9,20.35732,14.06612
147576,6004,2020,9,8,12,1337,293,334.25,16.75,100477.2,41.65407,13.68093
147577,6004,2020,9,8,18,1331,292,332.75,17.0,100346.4,30.76806,12.9088
147578,6004,2020,9,9,0,1326,291,331.5,17.25,100627.4,55.34367,11.92621
147579,6004,2020,9,9,6,1322,290,330.5,17.5,100549.5,48.30082,12.08092
147580,6004,2020,9,9,12,1316,289,329.0,17.75,100814.6,71.57874,12.56171
147581,6004,2020,9,9,18,1311,288,327.75,18.0,100692.8,60.88135,12.25029
147582,6004,2020,9,10,0,1306,287,326.5,18.25,100928.8,81.74495,12.70253
147583,6004,2020,9,10,6,1302,287,325.5,18.25,100654.9,56.74017,12.87905
147584,6004,2020,9,10,12,1299,285,324.75,18.75,100848.9,74.4708,12.33896
147585,6004,2020,9,10,18,1296,284,324.0,19.0,100618.6,54.8412,12.52181
147586,6004,2020,9,11,0,1292,283,323.0,19.25,100795.4,69.83746,14.27985
147587,6004,2020,9,11,6,1287,282,321.75,19.5,100493.1,43.86507,13.08848
147588,6004,2020,9,11,12,1283,281,320.75,19.75,100764.8,66.97646,12.63101
147589,6004,2020,9,11,18,1279,278,319.75,20.5,100651.8,57.2845,12.21509
147590,6004,2020,9,12,0,1273,276,318.25,21.0,100937.5,82.35339,12.74545
147591,6005,2020,9,12,6,1121,258,280.25,25.5,100660.4,57.24659,13.29379
147592,6005,2020,9,12,12,1115,260,278.75,25.0,100601.3,53.13216,13.55491
147593,6005,2020,9,12,18,1115,258,278.75,25.5,100601.5,52.78295,13.43657
147594,6005,2020,9,13,0,1110,256,277.5,26.0,100447.8,39.85171,14.38069
147595,6005,2020,9,13,6,1105,254,276.25,26.5,100443.8,39.34203,14.42552
147596,6005,2020,9,13,12,1102,251,275.5,27.25,100243.9,20.62269,18.55888
147597,6005,2020,9,13,18,1098,250,274.5,27.5,100353.2,31.45029,16.45429
147598,6005,2020,9,14,0,1096,248,274.0,28.0,100173.4,14.80194,17.34682
147599,6005,2020,9,14,6,1092,247,273.0,28.25,100126.8,11.12226,18.08126
147600,6005,2020,9,14,12,1091,248,272.75,28.0,100156.8,13.69696,18.67042
147601,6005,2020,9,14,18,1091,246,272.75,28.5,99823.12,-14.60284,21.49933
147602,6005,2020,9,15,0,1090,246,272.5,28.5,99624.88,-31.99939,22.32555
147603,6005,2020,9,15,6,1088,245,272.0,28.75,99660.94,-30.16254,21.76614
147604,6005,2020,9,15,12,1087,244,271.75,29.0,99431.19,-51.27301,22.71908
147605,6005,2020,9,15,18,1088,242,272.0,29.5,99296.88,-66.21114,24.39407
147606,6005,2020,9,16,0,1088,242,272.0,29.5,98862.06,-104.8241,23.34127
147607,6005,2020,9,16,6,1089,241,272.25,29.75,98682.81,-121.5337,23.70263
147608,6005,2020,9,16,12,1089,238,272.25,30.5,98578.0,-121.2598,24.32629
147609,6005,2020,9,16,18,1091,237,272.75,30.75,99568.25,-38.58546,17.51873
147610,6005,2020,9,17,0,1093,235,273.25,31.25,99852.56,-13.22072,16.2294
147611,6005,2020,9,17,6,1095,234,273.75,31.5,100245.4,20.29657,12.87299
147612,6005,2020,9,17,12,1098,231,274.5,32.25,100399.5,33.84222,6.843896
147613,6005,2020,9,17,18,1111,228,277.75,33.0,100536.2,46.39916,13.59276
147614,6006,2020,9,12,12,992,299,248.0,15.25,100366.1,32.31157,10.75402
147615,6006,2020,9,12,18,990,298,247.5,15.5,100248.2,21.69223,16.57713
147616,6006,2020,9,13,0,990,295,247.5,16.25,99971.0,-2.630447,15.17218
147617,6006,2020,9,13,6,987,292,246.75,17.0,100156.2,13.71767,17.12715
147618,6006,2020,9,13,12,983,291,245.75,17.25,99899.94,-8.123487,17.53807
147619,6006,2020,9,13,18,978,289,244.5,17.75,100060.8,3.914612,19.13299
147620,6006,2020,9,14,0,972,289,243.0,17.75,99763.62,-20.59561,16.52076
147621,6006,2020,9,14,6,970,290,242.5,17.5,100096.2,8.038671,14.86972
147622,6006,2020,9,14,12,968,289,242.0,17.75,99839.25,-14.28469,15.58713
147623,6006,2020,9,14,18,966,287,241.5,18.25,99933.62,-6.62629,18.55467
147624,6006,2020,9,15,0,963,285,240.75,18.75,99658.12,-29.41275,16.2355
147625,6006,2020,9,15,6,961,283,240.25,19.25,99946.94,-4.347047,17.0484
147626,6006,2020,9,15,12,958,280,239.5,20.0,99832.44,-15.18739,18.76192
147627,6006,2020,9,15,18,955,278,238.75,20.5,100038.9,3.00395,17.4397
147628,6006,2020,9,16,0,953,275,238.25,21.25,99854.06,-12.67321,18.2989
147629,6006,2020,9,16,6,950,273,237.5,21.75,100239.3,20.71905,15.6271
147630,6006,2020,9,16,12,946,271,236.5,22.25,100204.8,17.50167,15.50729
147631,6006,2020,9,16,18,943,269,235.75,22.75,100528.0,45.84369,15.87795
147632,6006,2020,9,17,0,942,268,235.5,23.0,100352.8,30.95613,15.33695
147633,6006,2020,9,17,6,940,266,235.0,23.5,100676.7,59.00707,13.366
147634,6006,2020,9,17,12,937,265,234.25,23.75,100588.5,51.49003,12.51267
147635,6007,2020,9,12,18,1310,313,327.5,11.75,100697.0,61.34564,10.2844
147636,6007,2020,9,13,6,1302,311,325.5,12.25,100699.2,61.43683,12.8891
147637,6007,2020,9,13,12,1296,312,324.0,12.0,100924.7,81.44073,14.29814
147638,6007,2020,9,13,18,1293,312,323.25,12.0,100581.8,50.95844,16.37938
147639,6007,2020,9,14,0,1289,303,322.25,14.25,100952.9,83.53282,14.90144
147640,6007,2020,9,14,6,1280,305,320.0,13.75,100615.8,54.16507,15.18097
147641,6007,2020,9,14,12,1271,308,317.75,13.0,100646.5,56.99461,15.29572
147642,6007,2020,9,14,18,1270,308,317.5,13.0,100368.6,32.33905,14.92399
147643,6007,2020,9,15,0,1263,305,315.75,13.75,100543.6,47.76615,16.79836
147644,6007,2020,9,15,6,1256,306,314.0,13.5,100120.4,9.796683,18.90325
147645,6007,2020,9,15,12,1253,304,313.25,14.0,100299.4,26.02056,17.98143
147646,6007,2020,9,15,18,1249,303,312.25,14.25,99808.38,-17.25599,19.95576
147647,6007,2020,9,16,0,1248,300,312.0,15.0,99710.31,-25.58096,21.10886
147648,6007,2020,9,16,6,1245,298,311.25,15.5,99080.81,-81.96953,21.08227
147649,6007,2020,9,16,12,1241,296,310.25,16.0,99287.75,-63.41066,22.16638
147650,6007,2020,9,16,18,1238,293,309.5,16.75,99028.0,-85.09413,22.6034
147651,6007,2020,9,17,0,1235,290,308.75,17.5,99134.81,-76.5617,23.91185
147652,6007,2020,9,17,6,1232,287,308.0,18.25,98767.19,-108.5388,24.69878
147653,6007,2020,9,17,12,1229,284,307.25,19.0,98365.25,-144.8785,26.47295
147654,6007,2020,9,17,18,1226,281,306.5,19.75,97745.19,-201.1671,27.21027
147655,6007,2020,9,18,0,1223,279,305.75,20.25,97462.38,-226.1786,29.121
147656,6007,2020,9,18,6,1219,275,304.75,21.25,97564.81,-218.7209,29.36648
147657,6007,2020,9,18,12,1216,273,304.0,21.75,97321.94,-233.3381,28.78895
147658,6007,2020,9,18,18,1214,270,303.5,22.5,96847.94,-283.2198,29.26493
147659,6007,2020,9,19,0,1211,266,302.75,23.5,96536.75,-306.508,29.75201
147660,6007,2020,9,19,6,1209,263,302.25,24.25,96481.44,-316.7483,29.51672
147661,6007,2020,9,19,12,1205,258,301.25,25.5,96406.56,-320.2396,30.77662
147662,6007,2020,9,19,18,1200,254,300.0,26.5,96324.19,-323.3666,31.77801
147663,6007,2020,9,20,0,1197,253,299.25,26.75,96126.25,-348.191,33.49693
147664,6007,2020,9,20,6,1194,250,298.5,27.5,96601.38,-299.9466,30.96894
147665,6007,2020,9,20,12,1189,248,297.25,28.0,97209.88,-246.9777,28.96761
147666,6007,2020,9,20,18,1187,245,296.75,28.75,97328.69,-237.6047,28.03844
147667,6007,2020,9,21,0,1185,244,296.25,29.0,97284.06,-238.7706,27.80042
147668,6007,2020,9,21,6,1186,242,296.5,29.5,97058.75,-260.8475,27.42403
147669,6007,2020,9,21,12,1188,238,297.0,30.5,97025.56,-259.9834,30.39141
147670,6007,2020,9,21,18,1192,231,298.0,32.25,96510.19,-309.8452,30.86452
147671,6007,2020,9,22,0,1194,221,298.5,34.75,96549.38,-306.1098,30.81127
147672,6007,2020,9,22,6,1191,209,297.75,37.75,96196.69,-336.6721,31.96187
147673,6007,2020,9,22,12,1187,204,296.75,39.0,95298.56,-415.8105,31.48821
147674,6007,2020,9,22,18,1184,198,296.0,40.5,95737.38,-377.6153,28.17619
147675,6007,2020,9,23,0,1184,193,296.0,41.75,96057.5,-346.0515,28.09808
147676,6007,2020,9,23,6,1187,188,296.75,43.0,96601.44,-299.9645,26.35894
147677,6007,2020,9,23,12,1192,181,298.0,44.75,97365.75,-229.0866,23.79751
147678,6007,2020,9,23,18,1199,170,299.75,47.5,97869.12,-183.8633,19.51213
147679,6007,2020,9,24,0,1203,159,300.75,50.25,98117.88,-161.0936,13.59159
147680,6007,2020,9,24,6,1216,149,304.0,52.75,97726.25,-194.5599,15.51621
147681,6007,2020,9,24,12,1219,135,304.75,56.25,97138.5,-240.0468,14.45698
147682,6007,2020,9,24,18,1220,129,305.0,57.75,96756.69,-272.0852,19.56565
147683,6007,2020,9,25,0,1218,123,304.5,59.25,96596.94,-285.6404,23.22376
147684,6007,2020,9,25,6,1216,119,304.0,60.25,96250.0,-314.6156,21.91168
147685,6007,2020,9,26,0,1210,122,302.5,59.5,97254.38,-229.2572,20.86211
147686,6007,2020,9,26,6,1216,127,304.0,58.25,97875.12,-175.9974,20.2478
147687,6008,2020,9,15,0,68,229,17.0,32.75,100977.6,86.5531,12.73559
147688,6008,2020,9,15,12,60,228,15.0,33.0,100974.9,85.57713,13.2355
147689,6008,2020,9,16,0,65,225,16.25,33.75,100821.6,71.0806,11.82149
147690,6008,2020,9,16,6,67,221,16.75,34.75,100612.8,52.73995,15.6783
147691,6008,2020,9,16,12,69,218,17.25,35.5,100458.2,38.93388,14.42015
147692,6008,2020,9,16,18,69,214,17.25,36.5,100316.5,27.39312,17.79299
147693,6008,2020,9,17,0,70,213,17.5,36.75,100205.6,17.65338,16.63741
147694,6008,2020,9,17,6,72,211,18.0,37.25,100041.4,4.317979,16.52053
147695,6008,2020,9,17,12,75,210,18.75,37.5,100181.0,15.68473,16.47862
147696,6008,2020,9,17,18,79,210,19.75,37.5,100164.2,14.05971,17.37565
147697,6008,2020,9,18,0,81,208,20.25,38.0,100095.4,6.785168,16.89899
147698,6008,2020,9,18,6,84,207,21.0,38.25,100260.3,21.17458,15.44728
147699,6008,2020,9,18,12,83,207,20.75,38.25,100437.7,36.28472,16.13948
147700,6008,2020,9,18,18,85,209,21.25,37.75,100574.9,48.52072,14.43315
147701,6008,2020,9,19,0,85,210,21.25,37.5,100918.5,79.85793,13.09429
147702,6008,2020,9,19,6,85,213,21.25,36.75,100934.4,81.02184,13.48604
147703,6008,2020,9,19,12,88,217,22.0,35.75,100934.1,81.22571,11.14005
147704,6009,2020,9,15,18,473,307,118.25,13.25,100147.6,9.527905,14.5746
147705,6009,2020,9,16,0,470,306,117.5,13.5,100021.3,-0.5172496,15.97107
147706,6009,2020,9,16,6,468,305,117.0,13.75,99661.81,-29.58676,14.51798
147707,6009,2020,9,16,12,464,305,116.0,13.75,99766.0,-22.10077,15.83564
147708,6009,2020,9,16,18,461,302,115.25,14.5,99592.0,-35.7822,15.73323
147709,6009,2020,9,17,0,457,300,114.25,15.0,99563.56,-38.22072,15.84197
147710,6009,2020,9,17,6,453,297,113.25,15.75,99412.69,-51.65806,16.32225
147711,6009,2020,9,17,18,440,296,110.0,16.0,99182.19,-73.0198,18.71911
147712,6009,2020,9,18,0,434,293,108.5,16.75,99215.38,-68.2658,19.30741
147713,6009,2020,9,18,6,423,294,105.75,16.5,99288.06,-61.20309,15.71631
147714,6009,2020,9,18,12,416,296,104.0,16.0,99430.44,-50.03026,9.845061
147715,6009,2020,9,18,18,411,295,102.75,16.25,99798.44,-17.69997,8.347053
147716,6009,2020,9,19,0,401,293,100.25,16.75,99884.0,-10.02485,6.777449
147717,6010,2020,9,17,12,1064,274,266.0,21.5,100809.8,71.73722,9.124119
147718,6010,2020,9,17,18,1063,271,265.75,22.25,100921.9,81.70752,7.875796
147719,6010,2020,9,18,0,1063,273,265.75,21.75,100535.4,47.64908,9.973294
147720,6010,2020,9,18,6,1063,271,265.75,22.25,100766.1,67.74696,9.571901
147721,6010,2020,9,18,12,1064,268,266.0,23.0,100582.4,51.2312,11.89802
147722,6010,2020,9,18,18,1066,265,266.5,23.75,100669.4,59.22408,11.94962
147723,6010,2020,9,19,6,1067,253,266.75,26.75,100628.4,54.9515,16.91253
147724,6010,2020,9,19,12,1070,254,267.5,26.5,100337.6,29.72214,18.41213
147725,6010,2020,9,19,18,1069,255,267.25,26.25,100368.2,32.57119,15.79119
147726,6010,2020,9,20,0,1072,254,268.0,26.5,100236.5,20.80745,18.12123
147727,6010,2020,9,20,6,1070,252,267.5,27.0,100453.9,40.10178,17.2497
147728,6010,2020,9,20,12,1070,251,267.5,27.25,100233.6,20.37701,18.21579
147729,6010,2020,9,20,18,1068,249,267.0,27.75,100452.9,40.2495,16.9987
147730,6010,2020,9,21,0,1063,250,265.75,27.5,100215.3,18.95109,18.73706
147731,6010,2020,9,21,6,1061,250,265.25,27.5,100394.2,34.53985,16.5296
147732,6010,2020,9,21,12,1058,249,264.5,27.75,100406.1,35.99006,15.03822
147733,6010,2020,9,21,18,1057,248,264.25,28.0,100694.4,60.56758,14.45204
147734,6010,2020,9,22,0,1055,247,263.75,28.25,100647.6,58.03389,13.63267
147735,6010,2020,9,22,6,1054,247,263.5,28.25,100794.7,69.6734,10.8419
147736,6010,2020,9,22,12,1054,245,263.5,28.75,100807.3,70.09668,10.88746
147737,6010,2020,9,22,18,1056,245,264.0,28.75,100925.1,81.12576,10.90492
147738,6010,2020,9,23,0,1057,243,264.25,29.25,100740.0,63.63245,9.787703
147739,6010,2020,9,23,6,1059,243,264.75,29.25,100821.4,71.72249,10.07516
147740,6010,2020,9,23,12,1062,241,265.5,29.75,100686.5,59.5729,11.66886
147741,6010,2020,9,24,0,1073,235,268.25,31.25,100489.6,41.46757,9.371349
147742,6010,2020,9,24,6,1074,232,268.5,32.0,100340.5,28.89828,7.538187
147743,6010,2020,9,24,12,1078,230,269.5,32.5,100498.0,42.06326,6.597328
147744,6011,2020,9,20,0,534,267,133.5,23.25,100663.5,58.98278,12.48379
147745,6011,2020,9,20,18,537,259,134.25,25.25,100246.4,21.22555,16.04948
147746,6011,2020,9,21,0,538,259,134.5,25.25,100253.8,22.13661,14.83077
147747,6011,2020,9,21,6,536,259,134.0,25.25,99854.75,-13.07738,14.15471
147748,6011,2020,9,21,12,539,258,134.75,25.5,99978.31,-2.350917,14.68888
147749,6011,2020,9,21,18,539,255,134.75,26.25,99748.69,-21.84832,17.11544
147750,6011,2020,9,22,0,540,253,135.0,26.75,99766.12,-20.3555,17.81598
147751,6011,2020,9,22,6,541,249,135.25,27.75,99526.19,-41.769,19.34307
147752,6011,2020,9,22,12,543,244,135.75,29.0,99708.06,-26.13166,17.93421
147753,6011,2020,9,22,18,545,240,136.25,30.0,99399.62,-52.18208,18.12728
147754,6011,2020,9,23,0,551,238,137.75,30.5,99824.5,-15.29211,19.69205
147755,6011,2020,9,23,6,555,233,138.75,31.75,98894.94,-104.7301,23.92706
147756,6011,2020,9,23,12,557,234,139.25,31.5,100023.5,1.876672,19.1893
147757,6011,2020,9,23,18,563,229,140.75,32.75,99815.12,-16.16455,18.31821
147758,6011,2020,9,24,18,530,232,132.5,32.0,100141.9,12.45859,14.21852
147759,6012,2020,9,20,18,1006,296,251.5,16.0,100624.4,54.48243,10.41262
147760,6012,2020,9,21,0,1003,295,250.75,16.25,100397.1,34.56016,10.1923
147761,6012,2020,9,21,6,998,293,249.5,16.75,100575.0,50.97716,12.2355
147762,6012,2020,9,21,12,994,292,248.5,17.0,100395.1,35.04715,13.99581
147763,6012,2020,9,21,18,990,289,247.5,17.75,100529.7,46.93353,16.48551
147764,6012,2020,9,22,0,984,287,246.0,18.25,100228.6,20.06244,17.06757
147765,6012,2020,9,22,6,981,288,245.25,18.0,100296.2,26.24833,19.54137
147766,6012,2020,9,22,12,975,283,243.75,19.25,100116.3,10.51462,18.63215
147767,6012,2020,9,22,18,968,284,242.0,19.0,100195.6,16.8801,16.79546
147768,6012,2020,9,23,0,966,282,241.5,19.5,99791.75,-18.50312,17.14925
147769,6012,2020,9,23,6,962,282,240.5,19.5,100054.7,5.310668,16.68397
147770,6012,2020,9,23,12,958,279,239.5,20.25,99898.0,-9.667669,18.48963
147771,6012,2020,9,23,18,954,277,238.5,20.75,100149.4,13.07857,18.43739
147772,6012,2020,9,24,0,950,276,237.5,21.0,99974.62,-2.811226,16.65273
147773,6012,2020,9,24,6,947,275,236.75,21.25,100160.8,14.32132,18.95914
147774,6012,2020,9,24,12,943,275,235.75,21.25,99995.25,-0.8393858,17.03792
147775,6012,2020,9,24,18,939,274,234.75,21.5,100375.2,33.03708,16.73784
147776,6012,2020,9,25,0,934,274,233.5,21.5,100263.2,23.52112,16.32856
147777,6012,2020,9,25,6,930,273,232.5,21.75,100578.9,50.522,15.71876
147778,6012,2020,9,25,12,925,273,231.25,21.75,100425.1,36.93544,15.59973
147779,6012,2020,9,25,18,920,273,230.0,21.75,100836.6,73.14751,15.96862
147780,6012,2020,9,26,0,914,274,228.5,21.5,100697.8,61.16073,16.52502
147781,6012,2020,9,26,6,909,274,227.25,21.5,101095.6,95.95727,15.38499
147782,6012,2020,9,26,12,904,275,226.0,21.25,100927.0,80.84285,14.46675
147783,6013,2020,9,26,12,631,283,157.75,19.25,100779.2,69.10738,12.34527
147784,6013,2020,9,26,18,637,284,159.25,19.0,100446.6,39.15286,17.23969
147785,6013,2020,9,27,0,634,277,158.5,20.75,100427.2,37.76918,18.79123
147786,6013,2020,9,27,6,629,272,157.25,22.0,100087.1,7.300825,19.39413
